week, name, version, count, created, downloads
2014/51, pluto-models, 1.3.0, 7, 2014-12-15, 2066
2014/51, pluto-update, 1.2.0, 4, 2014-12-15, 2051
2014/50, pluto-models, 1.2.4, 6, 2014-12-14, 2031
2014/50, pluto-update, 1.1.2, 3, 2014-12-14, 2030
2014/50, pluto-update, 1.1.1, 2, 2014-12-14, 2027
2014/50, activerecord-utils, 0.3.0, 4, 2014-12-13, 3066
2014/50, pluto, 1.1.0, 25, 2014-12-13, 2054
2014/50, pluto-admin, 0.4.0, 8, 2014-12-13, 2031
2014/50, pluto-models, 1.2.3, 5, 2014-12-13, 2027
2014/50, pluto-models, 1.2.2, 4, 2014-12-13, 2029
2014/50, pluto-models, 1.2.1, 3, 2014-12-13, 2026
2014/50, pluto-models, 1.2.0, 2, 2014-12-13, 2024
2014/50, pluto-tasks, 1.1.0, 1, 2014-12-13, 2046
2014/50, pluto-update, 1.1.0, 1, 2014-12-13, 2034
2014/50, pluto-models, 1.1.0, 1, 2014-12-12, 2015
2014/50, slideshow-models, 2.5.0, 2, 2014-12-11, 3070
2014/50, slideshow, 2.4.1, 72, 2014-12-10, 3114
2014/50, slideshow, 2.4.0, 71, 2014-12-10, 1993
2014/50, slideshow-models, 2.4.0, 1, 2014-12-10, 2000
2014/50, slideshow-templates, 2.4.0, 1, 2014-12-10, 3005
2014/50, sportdb-models, 1.11.0, 3, 2014-12-09, 2099
2014/49, beerdb, 0.10.1, 46, 2014-12-07, 3049
2014/49, beerdb, 0.10.0, 45, 2014-12-07, 2606
2014/49, beerdb-models, 0.10.0, 1, 2014-12-07, 2596
2014/49, worlddb-models, 2.2.0, 2, 2014-12-07, 2123
2014/49, persondb-models, 0.4.2, 1, 2014-12-06, 2203
2014/49, sportdb, 1.11.0, 122, 2014-12-06, 4433
2014/49, sportdb, 1.10.2, 121, 2014-12-06, 2002
2014/49, sportdb-models, 1.10.1, 2, 2014-12-06, 1998
2014/49, worlddb, 2.2.1, 55, 2014-12-06, 2166
2014/49, worlddb, 2.2.0, 54, 2014-12-06, 2038
2014/49, logutils-activerecord, 0.2.0, 4, 2014-12-05, 2661
2014/49, logutils-activerecord, 0.1.1, 3, 2014-12-05, 2511
2014/49, sportdb, 1.10.1, 120, 2014-12-05, 2005
2014/49, sportdb, 1.10.0, 119, 2014-12-05, 1984
2014/49, sportdb-models, 1.10.0, 1, 2014-12-05, 2007
2014/49, worlddb, 2.1.0, 53, 2014-12-05, 2035
2014/49, logutils-activerecord, 0.1.0, 2, 2014-12-04, 2532
2014/49, tagutils, 0.3.0, 7, 2014-12-04, 3626
2014/49, textutils, 0.10.0, 50, 2014-12-04, 2619
2014/49, worlddb-models, 2.1.0, 1, 2014-12-04, 2242
2014/49, logutils-activerecord, 0.0.1, 1, 2014-12-03, 2514
2014/49, props, 1.1.2, 9, 2014-12-03, 28758
2014/49, props-activerecord, 0.1.0, 2, 2014-12-03, 3803
2014/49, props-activerecord, 0.0.1, 1, 2014-12-03, 2165
2014/49, sportdb, 1.9.16, 118, 2014-12-03, 2005
2014/49, worlddb, 2.0.9, 52, 2014-12-03, 2056
2014/48, datafile, 0.1.1, 3, 2014-11-29, 2386
2014/48, sportdb, 1.9.15, 117, 2014-11-29, 2010
2014/48, datafile, 0.1.0, 2, 2014-11-27, 2355
2014/48, datafile, 0.0.1, 1, 2014-11-27, 2360
2014/48, sportdb, 1.9.14, 116, 2014-11-27, 2010
2014/48, sportdb, 1.9.13, 115, 2014-11-27, 1998
2014/48, sportdb, 1.9.12, 114, 2014-11-26, 2015
2014/48, sportdb, 1.9.11, 113, 2014-11-25, 2016
2014/47, sportdb, 1.9.9, 111, 2014-11-22, 2000
2014/47, sportdb, 1.9.10, 112, 2014-11-22, 2004
2014/47, sportdb-update, 0.1.0, 2, 2014-11-22, 1987
2014/47, worlddb, 2.0.8, 51, 2014-11-19, 2066
2014/47, worlddb, 2.0.7, 50, 2014-11-17, 2056
2014/46, worlddb, 2.0.6, 49, 2014-11-16, 2056
2014/46, fetcher, 0.4.4, 9, 2014-11-12, 2995
2014/45, beerdb, 0.9.13, 44, 2014-11-09, 2630
2014/45, textutils, 0.9.10, 49, 2014-11-09, 3169
2014/45, worlddb, 2.0.5, 48, 2014-11-09, 2111
2014/45, textutils, 0.9.9, 48, 2014-11-08, 2020
2014/45, beerdb, 0.9.12, 43, 2014-11-06, 2668
2014/45, beerdb, 0.9.11, 42, 2014-11-06, 2651
2014/45, textutils, 0.9.8, 47, 2014-11-06, 2037
2014/45, textutils, 0.9.7, 46, 2014-11-06, 2012
2014/45, beerdb, 0.9.10, 41, 2014-11-05, 2635
2014/45, textutils, 0.9.6, 45, 2014-11-05, 2020
2014/44, beerdb, 0.9.9, 40, 2014-11-02, 2603
2014/44, beerdb, 0.9.8, 39, 2014-11-02, 2628
2014/44, beerdb, 0.9.7, 38, 2014-11-02, 2650
2014/44, beerdb, 0.9.6, 37, 2014-11-01, 2665
2014/44, beerdb, 0.9.5, 36, 2014-10-29, 2595
2014/44, textutils, 0.9.5, 44, 2014-10-29, 2183
2014/42, beerdb-note, 0.0.1, 1, 2014-10-13, 3008
2014/41, beerdb, 0.9.4, 35, 2014-10-12, 2666
2014/41, beerdb, 0.9.3, 34, 2014-10-12, 2643
2014/39, sportdb, 1.9.8, 110, 2014-09-22, 2431
2014/36, sportdb, 1.9.7, 109, 2014-09-07, 2080
2014/36, sportdb, 1.9.6, 108, 2014-09-07, 2056
2014/34, factbook, 0.1.3, 5, 2014-08-24, 2518
2014/34, worldlite, 0.0.3, 3, 2014-08-20, 2122
2014/34, worldlite, 0.0.2, 2, 2014-08-19, 2110
2014/34, worldlite, 0.0.1, 1, 2014-08-19, 2121
2014/33, sportweb, 0.0.3, 3, 2014-08-16, 2413
2014/33, sportweb, 0.0.2, 2, 2014-08-16, 2045
2014/33, sportweb, 0.0.1, 1, 2014-08-16, 2063
2014/32, sportdb, 1.9.5, 107, 2014-08-10, 2196
2014/32, sportdb-update, 0.0.1, 1, 2014-08-10, 2375
2014/30, sportdb, 1.9.4, 106, 2014-07-27, 2094
2014/28, factbook, 0.1.2, 4, 2014-07-13, 2378
2014/28, factbook, 0.1.1, 3, 2014-07-12, 2368
2014/28, factbook, 0.1.0, 2, 2014-07-12, 2378
2014/28, factbook, 0.0.1, 1, 2014-07-07, 2381
2014/28, wikiscript, 0.1.1, 3, 2014-07-07, 2830
2014/27, wikiscript, 0.1.0, 2, 2014-07-04, 2159
2014/27, wikiscript, 0.0.1, 1, 2014-07-03, 2158
2014/27, sportdb, 1.9.3, 105, 2014-06-30, 2168
2014/26, sportdb, 1.9.2, 104, 2014-06-28, 2086
2014/26, sportdb-play, 0.2.4, 6, 2014-06-26, 2090
2014/25, sportdb, 1.9.1, 103, 2014-06-16, 2167
2014/24, sportdb, 1.9.0, 102, 2014-06-13, 2157
2014/23, sportdb, 1.8.29, 101, 2014-06-08, 2295
2014/22, sportdb, 1.8.28, 100, 2014-06-01, 2259
2014/22, sportdb, 1.8.27, 99, 2014-05-29, 2172
2014/21, persondb, 0.3.1, 5, 2014-05-24, 3183
2014/21, sportdb, 1.8.26, 98, 2014-05-24, 2209
2014/21, sportdb, 1.8.25, 97, 2014-05-23, 2199
2014/21, sportdb, 1.8.24, 96, 2014-05-22, 2167
2014/21, persondb, 0.3.0, 4, 2014-05-19, 2379
2014/21, persondb, 0.2.0, 3, 2014-05-19, 2243
2014/21, sportdb, 1.8.23, 95, 2014-05-19, 2283
2014/20, sportdb, 1.8.22, 94, 2014-05-17, 2205
2014/20, sportdb, 1.8.21, 93, 2014-05-17, 2214
2014/20, sportdb, 1.8.20, 92, 2014-05-15, 2204
2014/20, sportdb, 1.8.19, 91, 2014-05-15, 2210
2014/20, sportdb, 1.8.18, 90, 2014-05-14, 2212
2014/19, sportdb, 1.8.17, 89, 2014-05-07, 2293
2014/17, sportdb, 1.8.16, 88, 2014-04-25, 2158
2014/17, sportdb, 1.8.15, 87, 2014-04-21, 2177
2014/16, sportdb, 1.8.14, 86, 2014-04-18, 2134
2014/16, activerecord-utils, 0.2.0, 3, 2014-04-15, 4595
2014/16, sportdb, 1.8.13, 85, 2014-04-15, 2126
2014/16, worlddb, 2.0.4, 47, 2014-04-15, 3721
2014/16, tagutils, 0.2.2, 6, 2014-04-14, 3708
2014/15, sportdb, 1.8.12, 84, 2014-04-09, 2150
2014/15, sportdb, 1.8.11, 83, 2014-04-08, 2145
2014/15, sportdb, 1.8.10, 82, 2014-04-07, 2143
2014/14, sportdb, 1.8.9, 81, 2014-04-05, 2159
2014/14, sportdb, 1.8.8, 80, 2014-04-05, 2130
2014/14, worlddb, 2.0.3, 46, 2014-04-04, 2254
2014/14, sportdb, 1.8.7, 79, 2014-04-03, 2142
2014/14, hybook, 0.1.1, 6, 2014-03-31, 2424
2014/14, hybook, 0.1.0, 5, 2014-03-31, 2335
2014/14, textutils, 0.9.4, 43, 2014-03-31, 36791
2014/14, worlddb, 2.0.2, 45, 2014-03-31, 2229
2014/13, textutils, 0.9.3, 42, 2014-03-30, 2170
2014/13, worlddb, 2.0.1, 44, 2014-03-29, 2179
2014/13, textutils, 0.9.2, 41, 2014-03-28, 2155
2014/13, textutils, 0.9.1, 40, 2014-03-24, 2345
2014/13, textutils, 0.9.0, 39, 2014-03-24, 2166
2014/12, worlddb, 2.0.0, 43, 2014-03-22, 2198
2014/12, tagutils, 0.2.1, 5, 2014-03-18, 2302
2014/12, props, 1.1.1, 8, 2014-03-17, 39496
2014/11, linkto, 0.1.0, 2, 2014-03-15, 2260
2014/11, linkto, 0.0.1, 1, 2014-03-15, 2253
2014/10, tagutils, 0.2.0, 4, 2014-03-09, 2183
2014/10, props, 1.1.0, 7, 2014-03-08, 2471
2014/10, tagutils, 0.1.1, 3, 2014-03-08, 2169
2014/10, tagutils, 0.1.0, 2, 2014-03-08, 2165
2014/10, persondb, 0.1.0, 2, 2014-03-05, 2233
2014/10, persondb, 0.0.1, 1, 2014-03-05, 2205
2014/10, winedb, 0.1.5, 7, 2014-03-05, 2257
2014/10, winedb, 0.1.4, 6, 2014-03-05, 2246
2014/10, winedb, 0.1.3, 5, 2014-03-04, 2243
2014/09, textutils, 0.8.7, 38, 2014-03-02, 2868
2014/09, winedb, 0.1.2, 4, 2014-03-02, 2262
2014/09, winedb, 0.1.1, 3, 2014-03-02, 2232
2014/09, winedb, 0.1.0, 2, 2014-03-01, 2214
2014/09, winedb, 0.0.1, 1, 2014-03-01, 2221
2014/09, fetcher, 0.4.3, 8, 2014-02-28, 4950
2014/09, pluto, 1.0.1, 24, 2014-02-28, 2304
2014/08, hybook, 0.0.4, 4, 2014-02-21, 2342
2014/08, hybook, 0.0.3, 3, 2014-02-20, 2348
2014/08, hybook, 0.0.2, 2, 2014-02-20, 2376
2014/08, sportdb, 1.8.6, 78, 2014-02-18, 2253
2014/08, sportdb-play, 0.2.3, 5, 2014-02-18, 2285
2014/07, hybook, 0.0.1, 1, 2014-02-16, 2347
2014/07, sportdb, 1.8.5, 77, 2014-02-16, 2188
2014/07, textutils, 0.8.6, 37, 2014-02-16, 3446
2014/07, textutils, 0.8.5, 36, 2014-02-15, 2179
2014/07, sportdb, 1.8.3, 76, 2014-02-14, 2188
2014/07, sportdb, 1.8.2, 75, 2014-02-12, 2197
2014/07, textutils, 0.8.4, 35, 2014-02-12, 2292
2014/06, sportdb, 1.8.1, 74, 2014-02-09, 2182
2014/05, sportdb, 1.8.0, 73, 2014-01-31, 2225
2014/04, beerdb-admin, 0.1.1, 3, 2014-01-25, 2967
2014/04, beerdb-admin, 0.1.0, 2, 2014-01-24, 2922
2014/04, beerdb-admin, 0.0.1, 1, 2014-01-24, 2943
2014/04, beerdb, 0.9.2, 33, 2014-01-23, 3065
2014/04, textutils, 0.8.3, 34, 2014-01-23, 2838
2014/04, textutils, 0.8.2, 33, 2014-01-22, 2289
2014/04, beerdb, 0.9.1, 32, 2014-01-21, 2983
2014/03, beerdb, 0.9.0, 31, 2014-01-18, 2956
2014/03, worlddb, 1.8.2, 42, 2014-01-18, 2456
2014/03, textutils, 0.8.1, 32, 2014-01-17, 2333
2014/03, textutils, 0.8.0, 31, 2014-01-17, 2220
2014/03, worlddb, 1.8.1, 41, 2014-01-17, 2264
2014/03, worlddb, 1.8.0, 40, 2014-01-17, 2233
2013/52, textutils, 0.7.1, 30, 2013-12-25, 2840
2013/51, sportdb, 1.7.9, 72, 2013-12-20, 2261
2013/51, sportdb, 1.7.8, 71, 2013-12-17, 2228
2013/47, activerecord-utils, 0.1.0, 2, 2013-11-24, 3585
2013/47, activerecord-utils, 0.0.1, 1, 2013-11-22, 3534
2013/46, pluto, 1.0.0, 23, 2013-11-11, 2392
2013/45, pluto, 0.9.2, 22, 2013-11-09, 2337
2013/45, pluto, 0.9.1, 21, 2013-11-09, 2302
2013/45, pluto-admin, 0.3.3, 7, 2013-11-09, 2411
2013/45, pluto-admin, 0.3.2, 6, 2013-11-09, 2307
2013/45, pluto-admin, 0.3.1, 5, 2013-11-09, 2322
2013/45, props, 1.0.3, 6, 2013-11-09, 8623
2013/44, sportdb-play, 0.2.2, 4, 2013-11-02, 2323
2013/44, activityutils, 0.1.0, 2, 2013-11-01, 4887
2013/44, dbbrowser, 0.1.3, 5, 2013-11-01, 3462
2013/44, fetcher, 0.4.2, 7, 2013-11-01, 3201
2013/44, sportdb-play, 0.2.1, 3, 2013-11-01, 2252
2013/44, activityutils, 0.0.1, 1, 2013-10-31, 3512
2013/44, sportdb, 1.7.7, 70, 2013-10-29, 2293
2013/42, dbbrowser, 0.1.2, 4, 2013-10-20, 2779
2013/42, dbbrowser, 0.1.1, 3, 2013-10-20, 2761
2013/42, sportdb, 1.7.6, 69, 2013-10-20, 2270
2013/41, dbbrowser, 0.1.0, 2, 2013-10-13, 2753
2013/41, about, 0.0.1, 1, 2013-10-12, 4932
2013/41, dbbrowser, 0.0.1, 1, 2013-10-12, 2757
2013/41, pluto, 0.9.0, 20, 2013-10-11, 2600
2013/41, textutils, 0.7.0, 29, 2013-10-11, 5813
2013/41, feedutils, 0.4.0, 7, 2013-10-09, 2786
2013/40, pluto, 0.8.10, 19, 2013-10-06, 2340
2013/40, pluto-admin, 0.2.1, 4, 2013-10-06, 2343
2013/40, fetcher, 0.4.1, 6, 2013-10-05, 2788
2013/40, pluto, 0.8.9, 18, 2013-10-05, 2340
2013/40, pluto, 0.8.8, 17, 2013-10-04, 2325
2013/40, pluto, 0.8.7, 16, 2013-10-04, 2365
2013/40, pluto, 0.8.6, 15, 2013-10-04, 2352
2013/40, pluto, 0.8.5, 14, 2013-10-02, 2333
2013/40, pluto, 0.8.4, 13, 2013-10-01, 2323
2013/39, feedutils, 0.3.2, 6, 2013-09-28, 2631
2013/39, pluto, 0.8.3, 12, 2013-09-28, 2344
2013/39, props, 1.0.2, 5, 2013-09-28, 4197
2013/39, feedutils, 0.3.1, 5, 2013-09-27, 2623
2013/39, props, 1.0.1, 4, 2013-09-25, 2420
2013/39, pluto, 0.8.2, 11, 2013-09-24, 2343
2013/39, pluto, 0.8.1, 10, 2013-09-23, 2331
2013/38, feedutils, 0.3.0, 4, 2013-09-21, 2610
2013/38, feedutils, 0.2.0, 3, 2013-09-21, 2633
2013/38, pluto, 0.8.0, 9, 2013-09-21, 2326
2013/38, pluto-admin, 0.2.0, 3, 2013-09-21, 2348
2013/38, pluto-admin, 0.1.0, 2, 2013-09-20, 2340
2013/38, pluto-admin, 0.0.1, 1, 2013-09-20, 2307
2013/38, feedutils, 0.1.0, 2, 2013-09-19, 2625
2013/38, feedutils, 0.0.1, 1, 2013-09-19, 2610
2013/38, tagutils, 0.0.1, 1, 2013-09-19, 2334
2013/38, sportdb, 1.7.5, 68, 2013-09-16, 2314
2013/38, sportdb, 1.7.4, 67, 2013-09-16, 2280
2013/37, fetcher, 0.4.0, 5, 2013-09-14, 2763
2013/37, pluto, 0.7.0, 8, 2013-09-12, 2365
2013/37, pluto, 0.6.0, 7, 2013-09-10, 2368
2013/37, pluto, 0.5.0, 6, 2013-09-10, 2320
2013/37, pluto, 0.4.0, 5, 2013-09-09, 2335
2013/36, sportdb-market, 0.5.0, 16, 2013-09-08, 2368
2013/36, pakman, 0.5.0, 6, 2013-09-07, 4945
2013/36, sportdb-admin, 0.3.0, 5, 2013-09-07, 3267
2013/35, sportdb, 1.7.3, 66, 2013-09-01, 2322
2013/35, sportdb-market, 0.4.1, 15, 2013-09-01, 2300
2013/35, sportdb-market, 0.4.0, 14, 2013-09-01, 2294
2013/35, sportdb, 1.7.2, 65, 2013-08-29, 2317
2013/35, textutils, 0.6.8, 28, 2013-08-29, 8852
2013/35, fetcher, 0.3.0, 4, 2013-08-27, 2751
2013/35, fetcher, 0.2.0, 3, 2013-08-26, 2656
2013/34, sportdb-admin, 0.2.0, 4, 2013-08-24, 2299
2013/34, sportdb, 1.7.1, 64, 2013-08-21, 2305
2013/34, textutils, 0.6.7, 27, 2013-08-19, 4113
2013/33, worlddb-admin, 0.1.0, 2, 2013-08-18, 2312
2013/33, worlddb-admin, 0.0.1, 1, 2013-08-18, 2324
2013/33, sportdb-admin, 0.1.1, 3, 2013-08-17, 2296
2013/33, sportdb-admin, 0.1.0, 2, 2013-08-17, 2297
2013/33, sportdb-admin, 0.0.1, 1, 2013-08-15, 2293
2013/32, sportdb, 1.7.0, 63, 2013-08-06, 2328
2013/29, beerdb, 0.8.2, 30, 2013-07-17, 3280
2013/29, slideshow, 2.3.0, 70, 2013-07-16, 4023
2013/29, beerdb, 0.8.1, 29, 2013-07-15, 3170
2013/28, beerdb, 0.8.0, 28, 2013-07-14, 3164
2013/28, slideshow, 2.2.0, 69, 2013-07-12, 2405
2013/27, slideshow, 2.1.0, 68, 2013-07-07, 2386
2013/26, sportdb, 1.6.18, 62, 2013-06-27, 2400
2013/26, sportdb, 1.6.17, 61, 2013-06-25, 2376
2013/26, sportdb, 1.6.16, 60, 2013-06-25, 2350
2013/26, textutils, 0.6.6, 26, 2013-06-25, 3814
2013/26, sportdb, 1.6.15, 59, 2013-06-24, 2369
2013/26, sportdb, 1.6.14, 58, 2013-06-24, 2347
2013/26, textutils, 0.6.5, 25, 2013-06-24, 2388
2013/25, worlddb, 1.7.2, 39, 2013-06-22, 2651
2013/25, slideshow, 2.0.1, 67, 2013-06-21, 2411
2013/25, slideshow, 2.0.0, 66, 2013-06-19, 2368
2013/24, slideshow, 1.2.5, 65, 2013-06-16, 2369
2013/24, slideshow, 1.2.4, 64, 2013-06-15, 2349
2013/23, sportdb, 1.6.13, 57, 2013-06-09, 2383
2013/23, sportdb, 1.6.12, 56, 2013-06-09, 2376
2013/23, sportdb, 1.6.11, 55, 2013-06-05, 2360
2013/23, sportdb, 1.6.10, 54, 2013-06-04, 2362
2013/23, sportdb, 1.6.9, 53, 2013-06-03, 2377
2013/22, sportdb, 1.6.8, 52, 2013-06-02, 2343
2013/22, sportdb, 1.6.7, 51, 2013-06-02, 2372
2013/21, markdown, 1.1.1, 11, 2013-05-25, 50614
2013/21, markdown, 1.1.0, 10, 2013-05-24, 3038
2013/21, beerdb, 0.7.2, 27, 2013-05-20, 3289
2013/21, beerdb, 0.7.1, 26, 2013-05-20, 3250
2013/21, beerdb, 0.7.0, 25, 2013-05-20, 3231
2013/21, textutils, 0.6.4, 24, 2013-05-20, 5745
2013/21, textutils, 0.6.3, 23, 2013-05-20, 2386
2013/21, textutils, 0.6.2, 22, 2013-05-20, 2421
2013/21, textutils, 0.6.1, 21, 2013-05-20, 2360
2013/21, textutils, 0.6.0, 20, 2013-05-20, 2367
2013/21, worlddb, 1.7.1, 38, 2013-05-20, 2435
2013/21, worlddb, 1.7.0, 37, 2013-05-20, 2345
2013/20, beerdb, 0.6.15, 24, 2013-05-14, 3261
2013/20, beerdb, 0.6.14, 23, 2013-05-14, 3239
2013/20, textutils, 0.5.13, 19, 2013-05-14, 2427
2013/20, beerdb, 0.6.13, 22, 2013-05-13, 3268
2013/20, beerdb, 0.6.12, 21, 2013-05-13, 3226
2013/20, beerdb, 0.6.11, 20, 2013-05-13, 3233
2013/19, beerdb, 0.6.9, 18, 2013-05-12, 3221
2013/19, beerdb, 0.6.10, 19, 2013-05-12, 3223
2013/19, worlddb, 1.6.6, 36, 2013-05-12, 2393
2013/19, worlddb, 1.6.5, 35, 2013-05-12, 2383
2013/19, beerdb, 0.6.8, 17, 2013-05-09, 3237
2013/19, beerdb, 0.6.7, 16, 2013-05-09, 3281
2013/19, textutils, 0.5.12, 18, 2013-05-09, 2457
2013/19, textutils, 0.5.11, 17, 2013-05-09, 2395
2013/19, worlddb, 1.6.4, 34, 2013-05-09, 2370
2013/19, beerdb, 0.6.6, 15, 2013-05-08, 3277
2013/19, textutils, 0.5.10, 16, 2013-05-08, 2389
2013/19, beerdb, 0.6.5, 14, 2013-05-07, 3258
2013/18, beerdb, 0.6.4, 13, 2013-05-05, 3222
2013/18, beerdb, 0.6.3, 12, 2013-05-05, 3230
2013/18, beerdb, 0.6.2, 11, 2013-05-05, 3281
2013/18, beerdb, 0.6.1, 10, 2013-05-05, 3252
2013/18, beerdb, 0.6.0, 9, 2013-05-05, 3214
2013/18, textutils, 0.5.9, 15, 2013-05-05, 2438
2013/18, textutils, 0.5.8, 14, 2013-05-05, 2397
2013/18, textutils, 0.5.7, 13, 2013-05-04, 2389
2013/18, textutils, 0.5.6, 12, 2013-05-04, 2396
2013/17, beerdb, 0.5.2, 8, 2013-04-23, 3264
2013/17, beerdb, 0.5.1, 7, 2013-04-23, 3213
2013/17, beerdb, 0.5.0, 6, 2013-04-23, 3283
2013/17, textutils, 0.5.5, 11, 2013-04-23, 3243
2013/17, textutils, 0.5.4, 10, 2013-04-23, 2387
2013/17, textutils, 0.5.3, 9, 2013-04-23, 2410
2013/15, beerdb, 0.4.0, 5, 2013-04-12, 3341
2013/14, beerdb, 0.3.0, 4, 2013-04-07, 3297
2013/13, beerdb, 0.2.0, 3, 2013-03-30, 3245
2013/13, beerdb, 0.1.0, 2, 2013-03-29, 3315
2013/12, sportdb, 1.6.6, 50, 2013-03-24, 2416
2013/12, sportdb, 1.6.5, 49, 2013-03-23, 2414
2013/11, worlddb, 1.6.3, 33, 2013-03-17, 2476
2013/11, textutils, 0.5.2, 8, 2013-03-16, 3335
2013/11, worlddb, 1.6.2, 32, 2013-03-16, 2385
2013/11, sportdb, 1.6.4, 48, 2013-03-11, 2412
2013/11, worlddb, 1.6.1, 31, 2013-03-11, 2406
2013/10, sportdb, 1.6.3, 47, 2013-03-10, 2450
2013/10, sportdb, 1.6.2, 46, 2013-03-07, 2436
2013/10, sportdb, 1.6.1, 45, 2013-03-07, 2432
2013/10, sportdb, 1.6.0, 44, 2013-03-06, 2423
2013/10, worlddb, 1.6.0, 30, 2013-03-06, 2404
2013/10, sportdb, 1.5.0, 43, 2013-03-04, 2412
2013/10, worlddb, 1.5.0, 29, 2013-03-04, 2410
2013/09, sportdb, 1.4.2, 42, 2013-03-03, 2423
2013/09, sportdb, 1.4.1, 41, 2013-03-02, 2442
2013/09, logutils, 0.6.0, 6, 2013-03-01, 54247
2013/09, sportdb, 1.4.0, 40, 2013-02-27, 2463
2013/09, textutils, 0.5.1, 7, 2013-02-27, 2668
2013/09, worlddb, 1.4.0, 28, 2013-02-26, 2437
2013/08, logutils, 0.5.0, 5, 2013-02-24, 3141
2013/08, sportdb, 1.3.0, 39, 2013-02-24, 2462
2013/08, textutils, 0.5.0, 6, 2013-02-24, 2541
2013/08, worlddb, 1.3.0, 27, 2013-02-24, 2507
2013/08, logutils, 0.4.0, 4, 2013-02-23, 3024
2013/08, sportdb, 1.2.0, 38, 2013-02-22, 2430
2013/08, worlddb, 1.2.0, 26, 2013-02-22, 2416
2013/08, logutils, 0.3.0, 3, 2013-02-21, 3075
2013/08, sportdb, 1.1.0, 37, 2013-02-21, 2431
2013/08, textutils, 0.4.0, 5, 2013-02-21, 2488
2013/08, worlddb, 1.1.0, 25, 2013-02-21, 2440
2013/08, logutils, 0.2.0, 2, 2013-02-20, 3052
2013/08, sportdb, 1.0.1, 36, 2013-02-20, 2439
2013/08, sportdb, 1.0.0, 35, 2013-02-20, 2449
2013/08, textutils, 0.3.0, 4, 2013-02-20, 2453
2013/08, worlddb, 1.0.1, 24, 2013-02-20, 2446
2013/08, worlddb, 1.0.0, 23, 2013-02-20, 2423
2013/07, logutils, 0.1.0, 1, 2013-02-14, 3023
2012/50, sportdb, 0.9.7, 34, 2012-12-13, 2510
2012/50, sportdb, 0.9.6, 33, 2012-12-12, 2519
2012/50, sportdb, 0.9.5, 32, 2012-12-12, 2491
2012/50, sportdb, 0.9.4, 31, 2012-12-12, 2481
2012/50, sportdb, 0.9.3, 30, 2012-12-12, 2491
2012/49, worlddb, 0.8.0, 22, 2012-12-09, 2512
2012/49, worlddb, 0.7.1, 21, 2012-12-08, 2483
2012/49, worlddb, 0.7.0, 20, 2012-12-05, 2476
2012/49, activerecord-importer, 0.3.0, 3, 2012-12-04, 6344
2012/49, sportdb-market, 0.3.0, 13, 2012-12-04, 2538
2012/49, sportdb-play, 0.2.0, 2, 2012-12-04, 2549
2012/49, activerecord-importer, 0.2.0, 2, 2012-12-03, 7521
2012/49, sportdb-play, 0.1.0, 1, 2012-12-03, 2511
2012/48, worlddb, 0.6.8, 19, 2012-12-02, 2500
2012/48, worlddb, 0.6.7, 18, 2012-12-02, 2512
2012/48, activerecord-importer, 0.1.0, 1, 2012-11-30, 7717
2012/48, worlddb, 0.6.6, 17, 2012-11-30, 2502
2012/48, worlddb, 0.6.5, 16, 2012-11-29, 2513
2012/48, worlddb, 0.6.4, 15, 2012-11-26, 2515
2012/48, worlddb, 0.6.3, 14, 2012-11-26, 2493
2012/47, worlddb, 0.6.2, 13, 2012-11-25, 2495
2012/47, worlddb, 0.6.1, 12, 2012-11-24, 2525
2012/47, worlddb, 0.6.0, 11, 2012-11-24, 2519
2012/47, sportdb, 0.9.2, 29, 2012-11-21, 2536
2012/47, sportdb-market, 0.2.0, 12, 2012-11-21, 2547
2012/47, worlddb, 0.5.0, 10, 2012-11-21, 2510
2012/47, sportdb, 0.9.1, 28, 2012-11-20, 2556
2012/47, sportdb-market, 0.1.4, 11, 2012-11-20, 2534
2012/47, worlddb, 0.4.0, 9, 2012-11-20, 2510
2012/46, sportdb, 0.9.0, 27, 2012-11-18, 2637
2012/46, sportdb-market, 0.1.3, 10, 2012-11-18, 2545
2012/46, sportdb-market, 0.1.2, 9, 2012-11-18, 2519
2012/46, sportdb-market, 0.1.1, 8, 2012-11-18, 2555
2012/46, sportdb-market, 0.1.0, 7, 2012-11-18, 2514
2012/46, sportdb, 0.8.1, 26, 2012-11-17, 2551
2012/46, sportdb, 0.8.0, 25, 2012-11-17, 2542
2012/46, worlddb, 0.3.2, 8, 2012-11-16, 2547
2012/46, worlddb, 0.3.1, 7, 2012-11-16, 2535
2012/46, sportdb, 0.7.2, 24, 2012-11-15, 2564
2012/46, sportdb-market, 0.0.9, 6, 2012-11-14, 2554
2012/46, sportdb-market, 0.0.8, 5, 2012-11-14, 2531
2012/46, sportdb-market, 0.0.7, 4, 2012-11-13, 2537
2012/46, sportdb-market, 0.0.6, 3, 2012-11-13, 2519
2012/46, sportdb-market, 0.0.5, 2, 2012-11-13, 2593
2012/46, sportdb-market, 0.0.4, 1, 2012-11-13, 2523
2012/45, worlddb, 0.3.0, 6, 2012-11-11, 2600
2012/45, worlddb, 0.2.2, 5, 2012-11-08, 2541
2012/45, sportdb, 0.7.1, 23, 2012-11-07, 2575
2012/45, sportdb, 0.7.0, 22, 2012-11-07, 2578
2012/45, worlddb, 0.2.1, 4, 2012-11-07, 2542
2012/45, worlddb, 0.2.0, 3, 2012-11-06, 2603
